GEOID,NAME,overlap_frac,total_hh,hh_count,hh_count_weighted,total_hh_weighted,bracket_order,lower_bound,upper_bound,mhi,mhi_moe
06029002822,Census Tract 28.22; Kern County; California,0.9999999999999711,1121,0,0,1120.9999999999677,3,15000,19999,126589,31352
06029002822,Census Tract 28.22; Kern County; California,0.9999999999999711,1121,0,0,1120.9999999999677,4,20000,24999,126589,31352
06029002822,Census Tract 28.22; Kern County; California,0.9999999999999711,1121,81,80.99999999999766,1120.9999999999677,5,25000,29999,126589,31352
06029002822,Census Tract 28.22; Kern County; California,0.9999999999999711,1121,64,63.99999999999815,1120.9999999999677,6,30000,34999,126589,31352
06029002822,Census Tract 28.22; Kern County; California,0.9999999999999711,1121,36,35.99999999999896,1120.9999999999677,7,35000,39999,126589,31352
06029002822,Census Tract 28.22; Kern County; California,0.9999999999999711,1121,0,0,1120.9999999999677,8,40000,44999,126589,31352
06029002822,Census Tract 28.22; Kern County; California,0.9999999999999711,1121,26,25.99999999999925,1120.9999999999677,9,45000,49999,126589,31352
06029002822,Census Tract 28.22; Kern County; California,0.9999999999999711,1121,36,35.99999999999896,1120.9999999999677,10,50000,59999,126589,31352
06029002822,Census Tract 28.22; Kern County; California,0.9999999999999711,1121,0,0,1120.9999999999677,11,60000,74999,126589,31352
06029002822,Census Tract 28.22; Kern County; California,0.9999999999999711,1121,152,151.99999999999562,1120.9999999999677,12,75000,99999,126589,31352
06029002822,Census Tract 28.22; Kern County; California,0.9999999999999711,1121,123,122.99999999999645,1120.9999999999677,13,100000,124999,126589,31352
06029002822,Census Tract 28.22; Kern County; California,0.9999999999999711,1121,120,119.99999999999653,1120.9999999999677,14,125000,149999,126589,31352
06029002822,Census Tract 28.22; Kern County; California,0.9999999999999711,1121,110,109.99999999999683,1120.9999999999677,15,150000,199999,126589,31352
06029002822,Census Tract 28.22; Kern County; California,0.9999999999999711,1121,361,360.9999999999896,1120.9999999999677,16,200000,NA,126589,31352
06029003134,Census Tract 31.34; Kern County; California,1.0000000000002447,950,23,23.000000000005627,950.0000000002325,1,0,9999,91087,21488
06029003134,Census Tract 31.34; Kern County; California,1.0000000000002447,950,0,0,950.0000000002325,2,10000,14999,91087,21488
06029003134,Census Tract 31.34; Kern County; California,1.0000000000002447,950,0,0,950.0000000002325,3,15000,19999,91087,21488
06029003134,Census Tract 31.34; Kern County; California,1.0000000000002447,950,0,0,950.0000000002325,4,20000,24999,91087,21488
06029003134,Census Tract 31.34; Kern County; California,1.0000000000002447,950,15,15.00000000000367,950.0000000002325,5,25000,29999,91087,21488
06029003134,Census Tract 31.34; Kern County; California,1.0000000000002447,950,0,0,950.0000000002325,6,30000,34999,91087,21488
06029003134,Census Tract 31.34; Kern County; California,1.0000000000002447,950,0,0,950.0000000002325,7,35000,39999,91087,21488
06029003134,Census Tract 31.34; Kern County; California,1.0000000000002447,950,0,0,950.0000000002325,8,40000,44999,91087,21488
06029003134,Census Tract 31.34; Kern County; California,1.0000000000002447,950,0,0,950.0000000002325,9,45000,49999,91087,21488
06029003134,Census Tract 31.34; Kern County; California,1.0000000000002447,950,20,20.000000000004896,950.0000000002325,10,50000,59999,91087,21488
06029003134,Census Tract 31.34; Kern County; California,1.0000000000002447,950,176,176.00000000004306,950.0000000002325,11,60000,74999,91087,21488
06029003134,Census Tract 31.34; Kern County; California,1.0000000000002447,950,271,271.00000000006634,950.0000000002325,12,75000,99999,91087,21488
06029003134,Census Tract 31.34; Kern County; California,1.0000000000002447,950,147,147.00000000003598,950.0000000002325,13,100000,124999,91087,21488
06029003134,Census Tract 31.34; Kern County; California,1.0000000000002447,950,43,43.00000000001052,950.0000000002325,14,125000,149999,91087,21488
06029003134,Census Tract 31.34; Kern County; California,1.0000000000002447,950,102,102.00000000002495,950.0000000002325,15,150000,199999,91087,21488
06029003134,Census Tract 31.34; Kern County; California,1.0000000000002447,950,153,153.00000000003743,950.0000000002325,16,200000,NA,91087,21488
06029003808,Census Tract 38.08; Kern County; California,1.0000000000000768,1577,99,99.0000000000076,1577.0000000001212,1,0,9999,89978,13730
06029003808,Census Tract 38.08; Kern County; California,1.0000000000000768,1577,7,7.000000000000538,1577.0000000001212,2,10000,14999,89978,13730
06029003808,Census Tract 38.08; Kern County; California,1.0000000000000768,1577,0,0,1577.0000000001212,3,15000,19999,89978,13730
06029003808,Census Tract 38.08; Kern County; California,1.0000000000000768,1577,21,21.000000000001613,1577.0000000001212,4,20000,24999,89978,13730
06029003808,Census Tract 38.08; Kern County; California,1.0000000000000768,1577,8,8.000000000000615,1577.0000000001212,5,25000,29999,89978,13730
06029003808,Census Tract 38.08; Kern County; California,1.0000000000000768,1577,12,12.000000000000922,1577.0000000001212,6,30000,34999,89978,13730
06029003808,Census Tract 38.08; Kern County; California,1.0000000000000768,1577,78,78.000000000006,1577.0000000001212,7,35000,39999,89978,13730
06029003808,Census Tract 38.08; Kern County; California,1.0000000000000768,1577,66,66.00000000000507,1577.0000000001212,8,40000,44999,89978,13730
06029003808,Census Tract 38.08; Kern County; California,1.0000000000000768,1577,92,92.00000000000706,1577.0000000001212,9,45000,49999,89978,13730
06029003808,Census Tract 38.08; Kern County; California,1.0000000000000768,1577,123,123.00000000000945,1577.0000000001212,10,50000,59999,89978,13730
06029003808,Census Tract 38.08; Kern County; California,1.0000000000000768,1577,117,117.000000000009,1577.0000000001212,11,60000,74999,89978,13730
06029003808,Census Tract 38.08; Kern County; California,1.0000000000000768,1577,287,287.00000000002206,1577.0000000001212,12,75000,99999,89978,13730
06029003808,Census Tract 38.08; Kern County; California,1.0000000000000768,1577,150,150.0000000000115,1577.0000000001212,13,100000,124999,89978,13730
06029003808,Census Tract 38.08; Kern County; California,1.0000000000000768,1577,111,111.00000000000853,1577.0000000001212,14,125000,149999,89978,13730
06029003808,Census Tract 38.08; Kern County; California,1.0000000000000768,1577,208,208.00000000001597,1577.0000000001212,15,150000,199999,89978,13730
06029003808,Census Tract 38.08; Kern County; California,1.0000000000000768,1577,198,198.0000000000152,1577.0000000001212,16,200000,NA,89978,13730
06029002815,Census Tract 28.15; Kern County; California,1.0000000000000233,1512,63,63.00000000000147,1512.0000000000352,1,0,9999,48390,18490
06029002815,Census Tract 28.15; Kern County; California,1.0000000000000233,1512,121,121.00000000000283,1512.0000000000352,2,10000,14999,48390,18490
06029002815,Census Tract 28.15; Kern County; California,1.0000000000000233,1512,81,81.00000000000189,1512.0000000000352,3,15000,19999,48390,18490
06029002815,Census Tract 28.15; Kern County; California,1.0000000000000233,1512,109,109.00000000000254,1512.0000000000352,4,20000,24999,48390,18490
06029002815,Census Tract 28.15; Kern County; California,1.0000000000000233,1512,96,96.00000000000225,1512.0000000000352,5,25000,29999,48390,18490
06029002815,Census Tract 28.15; Kern County; California,1.0000000000000233,1512,105,105.00000000000244,1512.0000000000352,6,30000,34999,48390,18490
06029002815,Census Tract 28.15; Kern County; California,1.0000000000000233,1512,124,124.00000000000288,1512.0000000000352,7,35000,39999,48390,18490
06029002815,Census Tract 28.15; Kern County; California,1.0000000000000233,1512,36,36.00000000000084,1512.0000000000352,8,40000,44999,48390,18490
06029002815,Census Tract 28.15; Kern County; California,1.0000000000000233,1512,59,59.00000000000138,1512.0000000000352,9,45000,49999,48390,18490
06029002815,Census Tract 28.15; Kern County; California,1.0000000000000233,1512,78,78.00000000000182,1512.0000000000352,10,50000,59999,48390,18490
06029002815,Census Tract 28.15; Kern County; California,1.0000000000000233,1512,181,181.0000000000042,1512.0000000000352,11,60000,74999,48390,18490
06029002815,Census Tract 28.15; Kern County; California,1.0000000000000233,1512,222,222.00000000000517,1512.0000000000352,12,75000,99999,48390,18490
06029002815,Census Tract 28.15; Kern County; California,1.0000000000000233,1512,33,33.00000000000077,1512.0000000000352,13,100000,124999,48390,18490
06029002815,Census Tract 28.15; Kern County; California,1.0000000000000233,1512,74,74.00000000000172,1512.0000000000352,14,125000,149999,48390,18490
06029002815,Census Tract 28.15; Kern County; California,1.0000000000000233,1512,89,89.00000000000207,1512.0000000000352,15,150000,199999,48390,18490
06029002815,Census Tract 28.15; Kern County; California,1.0000000000000233,1512,41,41.00000000000096,1512.0000000000352,16,200000,NA,48390,18490
06029002302,Census Tract 23.02; Kern County; California,0.54764655928251,861,20,10.9529311856502,471.52368754224113,1,0,9999,46547,7043
06029002302,Census Tract 23.02; Kern County; California,0.54764655928251,861,63,34.50173323479813,471.52368754224113,2,10000,14999,46547,7043
06029002302,Census Tract 23.02; Kern County; California,0.54764655928251,861,79,43.2640781833183,471.52368754224113,3,15000,19999,46547,7043
06029002302,Census Tract 23.02; Kern County; California,0.54764655928251,861,42,23.001155489865422,471.52368754224113,4,20000,24999,46547,7043
06029002302,Census Tract 23.02; Kern County; California,0.54764655928251,861,51,27.929974523408013,471.52368754224113,5,25000,29999,46547,7043
06029002302,Census Tract 23.02; Kern County; California,0.54764655928251,861,51,27.929974523408013,471.52368754224113,6,30000,34999,46547,7043
06029002302,Census Tract 23.02; Kern County; California,0.54764655928251,861,36,19.715276134170363,471.52368754224113,7,35000,39999,46547,7043
06029002302,Census Tract 23.02; Kern County; California,0.54764655928251,861,52,28.477621082690522,471.52368754224113,8,40000,44999,46547,7043
06029002302,Census Tract 23.02; Kern County; California,0.54764655928251,861,59,32.31114699766809,471.52368754224113,9,45000,49999,46547,7043
06029002302,Census Tract 23.02; Kern County; California,0.54764655928251,861,196,107.33872561937197,471.52368754224113,10,50000,59999,46547,7043
06029002302,Census Tract 23.02; Kern County; California,0.54764655928251,861,60,32.8587935569506,471.52368754224113,11,60000,74999,46547,7043
06029002302,Census Tract 23.02; Kern County; California,0.54764655928251,861,113,61.88406119892363,471.52368754224113,12,75000,99999,46547,7043
06029002302,Census Tract 23.02; Kern County; California,0.54764655928251,861,3,1.6429396778475303,471.52368754224113,13,100000,124999,46547,7043
06029002302,Census Tract 23.02; Kern County; California,0.54764655928251,861,27,14.786457100627771,471.52368754224113,14,125000,149999,46547,7043
06029002302,Census Tract 23.02; Kern County; California,0.54764655928251,861,9,4.928819033542591,471.52368754224113,15,150000,199999,46547,7043
06029002302,Census Tract 23.02; Kern County; California,0.54764655928251,861,0,0,471.52368754224113,16,200000,NA,46547,7043
06029000902,Census Tract 9.02; Kern County; California,1.0000000000001128,1104,61,61.00000000000688,1104.0000000001246,1,0,9999,64940,15577
06029000902,Census Tract 9.02; Kern County; California,1.0000000000001128,1104,107,107.00000000001207,1104.0000000001246,2,10000,14999,64940,15577
06029000902,Census Tract 9.02; Kern County; California,1.0000000000001128,1104,16,16.000000000001805,1104.0000000001246,3,15000,19999,64940,15577
06029000902,Census Tract 9.02; Kern County; California,1.0000000000001128,1104,56,56.00000000000632,1104.0000000001246,4,20000,24999,64940,15577
06029000902,Census Tract 9.02; Kern County; California,1.0000000000001128,1104,41,41.000000000004626,1104.0000000001246,5,25000,29999,64940,15577
06029000902,Census Tract 9.02; Kern County; California,1.0000000000001128,1104,33,33.00000000000372,1104.0000000001246,6,30000,34999,64940,15577
06029000902,Census Tract 9.02; Kern County; California,1.0000000000001128,1104,36,36.000000000004064,1104.0000000001246,7,35000,39999,64940,15577
06029000902,Census Tract 9.02; Kern County; California,1.0000000000001128,1104,41,41.000000000004626,1104.0000000001246,8,40000,44999,64940,15577
06029000902,Census Tract 9.02; Kern County; California,1.0000000000001128,1104,36,36.000000000004064,1104.0000000001246,9,45000,49999,64940,15577
06029000902,Census Tract 9.02; Kern County; California,1.0000000000001128,1104,74,74.00000000000834,1104.0000000001246,10,50000,59999,64940,15577
06029000902,Census Tract 9.02; Kern County; California,1.0000000000001128,1104,150,150.0000000000169,1104.0000000001246,11,60000,74999,64940,15577
06029000902,Census Tract 9.02; Kern County; California,1.0000000000001128,1104,261,261.00000000002944,1104.0000000001246,12,75000,99999,64940,15577
06029000902,Census Tract 9.02; Kern County; California,1.0000000000001128,1104,87,87.00000000000982,1104.0000000001246,13,100000,124999,64940,15577
06029000902,Census Tract 9.02; Kern County; California,1.0000000000001128,1104,49,49.00000000000553,1104.0000000001246,14,125000,149999,64940,15577
06029000902,Census Tract 9.02; Kern County; California,1.0000000000001128,1104,34,34.00000000000384,1104.0000000001246,15,150000,199999,64940,15577
06029000902,Census Tract 9.02; Kern County; California,1.0000000000001128,1104,22,22.00000000000248,1104.0000000001246,16,200000,NA,64940,15577
06029003806,Census Tract 38.06; Kern County; California,0.9788120824108261,1920,4,3.9152483296433043,1879.319198228786,1,0,9999,126324,29715
06029003806,Census Tract 38.06; Kern County; California,0.9788120824108261,1920,26,25.449114142681477,1879.319198228786,2,10000,14999,126324,29715
06029003806,Census Tract 38.06; Kern County; California,0.9788120824108261,1920,0,0,1879.319198228786,3,15000,19999,126324,29715
06029003806,Census Tract 38.06; Kern County; California,0.9788120824108261,1920,9,8.809308741697434,1879.319198228786,4,20000,24999,126324,29715
06029003806,Census Tract 38.06; Kern County; California,0.9788120824108261,1920,39,38.173671214022214,1879.319198228786,5,25000,29999,126324,29715
06029003806,Census Tract 38.06; Kern County; California,0.9788120824108261,1920,67,65.58040952152534,1879.319198228786,6,30000,34999,126324,29715
06029003806,Census Tract 38.06; Kern County; California,0.9788120824108261,1920,19,18.597429565805694,1879.319198228786,7,35000,39999,126324,29715
06029003806,Census Tract 38.06; Kern County; California,0.9788120824108261,1920,53,51.87704036777378,1879.319198228786,8,40000,44999,126324,29715
06029003806,Census Tract 38.06; Kern County; California,0.9788120824108261,1920,63,61.66516119188204,1879.319198228786,9,45000,49999,126324,29715
06029003806,Census Tract 38.06; Kern County; California,0.9788120824108261,1920,33,32.30079871955726,1879.319198228786,10,50000,59999,126324,29715
